target,lam_p,lam_b,lam_e,trial,round,trials_avail,n_mut,d_ex,d_em,peak_err,nn_dist,logit,is_id,is_bright,scaf_err
EBFP,30.0,40.0,20.0,9,1,12,12,32.19999999999999,21.899999999999977,27.02,36.24061584472656,-2.535,False,False,87.5
EBFP,30.0,40.0,20.0,9,2,12,11,6.199999999999989,4.100000000000023,5.13,36.7426643371582,-4.9508,False,False,87.5
EBFP,30.0,40.0,20.0,9,3,12,12,1.3999999999999773,0.6999999999999886,1.04,33.7524299621582,-4.249,False,False,87.5
EBFP,30.0,40.0,20.0,10,1,12,12,7.600000000000023,6.600000000000023,7.1,31.18206214904785,-6.2393,False,False,87.5
EBFP,30.0,40.0,20.0,10,2,12,9,33.19999999999999,25.0,29.1,29.052038192749023,1.7939,True,True,87.5
EBFP,30.0,40.0,20.0,10,3,12,10,28.399999999999977,24.0,26.17,29.098255157470703,-1.6872,True,False,87.5
EBFP,30.0,40.0,20.0,11,1,12,13,8.899999999999977,7.399999999999977,8.14,37.385589599609375,-6.1234,False,False,87.5
EBFP,30.0,40.0,20.0,11,2,12,15,24.30000000000001,35.5,29.93,40.683448791503906,-3.9937,False,False,87.5
EBFP,30.0,40.0,20.0,11,3,12,13,22.0,46.10000000000002,34.05,37.18520736694336,-3.2455,False,False,87.5
mOrange,30.0,40.0,20.0,0,1,12,8,38.80000000000001,35.60000000000002,37.23,21.826066970825195,-5.8204,True,False,57.5
mOrange,30.0,40.0,20.0,0,2,12,10,27.799999999999955,3.2999999999999545,15.54,37.90293884277344,-3.6237,False,False,57.5
mOrange,30.0,40.0,20.0,0,3,12,6,66.19999999999999,44.0,55.1,29.100765228271484,0.5783,True,True,57.5
mOrange,30.0,40.0,20.0,1,1,12,10,38.0,39.39999999999998,38.7,32.590110778808594,-6.3819,False,False,57.5
mOrange,30.0,40.0,20.0,1,2,12,12,32.0,35.0,33.52,36.20243453979492,-3.7534,False,False,57.5
mOrange,30.0,40.0,20.0,1,3,12,11,32.700000000000045,36.0,34.37,37.84661102294922,-3.3742,False,False,57.5
mOrange,30.0,40.0,20.0,2,1,12,8,45.60000000000002,45.299999999999955,45.43,36.006683349609375,-4.27,False,False,57.5
mOrange,30.0,40.0,20.0,2,2,12,10,37.0,39.39999999999998,38.16,33.466087341308594,-4.6133,False,False,57.5
mOrange,30.0,40.0,20.0,2,3,12,9,37.80000000000001,39.299999999999955,38.53,33.455223083496094,-4.4166,False,False,57.5
mOrange,30.0,40.0,20.0,3,1,12,10,44.10000000000002,41.5,42.79,37.471900939941406,-6.3393,False,False,57.5
mOrange,30.0,40.0,20.0,3,2,12,9,38.30000000000001,36.60000000000002,37.45,38.863128662109375,-5.8707,False,False,57.5
mOrange,30.0,40.0,20.0,3,3,12,7,41.39999999999998,40.0,40.71,32.71790313720703,-5.1292,False,False,57.5
mOrange,30.0,40.0,20.0,4,1,12,9,44.10000000000002,41.799999999999955,42.97,32.318763732910156,-5.0775,False,False,57.5
mOrange,30.0,40.0,20.0,4,2,12,9,41.30000000000001,39.299999999999955,40.32,29.95647621154785,-5.185,True,False,57.5
mOrange,30.0,40.0,20.0,4,3,12,9,40.10000000000002,38.0,39.03,33.871482849121094,-3.7983,False,False,57.5
mOrange,30.0,40.0,20.0,5,1,12,7,45.30000000000001,41.200000000000045,43.25,31.886127471923828,-6.4218,False,False,57.5
mOrange,30.0,40.0,20.0,5,2,12,9,46.60000000000002,44.700000000000045,45.64,35.548927307128906,-6.4317,False,False,57.5
mOrange,30.0,40.0,20.0,5,3,12,7,39.80000000000001,41.200000000000045,40.52,31.880651473999023,-5.2937,False,False,57.5
mOrange,30.0,40.0,20.0,6,1,12,12,39.19999999999999,38.200000000000045,38.7,42.01393508911133,-6.0963,False,False,57.5
mOrange,30.0,40.0,20.0,6,2,12,10,36.0,36.200000000000045,36.09,38.6363410949707,-4.8667,False,False,57.5
mOrange,30.0,40.0,20.0,6,3,12,10,36.60000000000002,25.200000000000045,30.86,30.756044387817383,-1.6721,False,False,57.5
mOrange,30.0,40.0,20.0,7,1,12,8,44.60000000000002,42.89999999999998,43.79,26.93808364868164,-6.0136,True,False,57.5
mOrange,30.0,40.0,20.0,7,2,12,10,38.60000000000002,35.200000000000045,36.89,29.02298355102539,-2.8121,True,False,57.5
mOrange,30.0,40.0,20.0,7,3,12,10,23.399999999999977,11.700000000000045,17.54,27.9578800201416,-3.9955,True,False,57.5
mOrange,30.0,40.0,20.0,8,1,12,8,48.60000000000002,46.60000000000002,47.64,30.243593215942383,-4.7834,False,False,57.5
mOrange,30.0,40.0,20.0,8,2,12,10,35.60000000000002,35.700000000000045,35.65,30.122730255126953,-4.3178,True,False,57.5
mOrange,30.0,40.0,20.0,8,3,12,10,36.89999999999998,6.7000000000000455,21.82,30.949806213378906,-4.175,False,False,57.5
mOrange,30.0,40.0,20.0,9,1,12,7,42.80000000000001,40.39999999999998,41.61,23.38957977294922,-5.5769,True,False,57.5
mOrange,30.0,40.0,20.0,9,2,12,11,37.30000000000001,34.5,35.92,28.461700439453125,-3.1924,True,False,57.5
mOrange,30.0,40.0,20.0,9,3,12,9,24.5,22.899999999999977,23.7,28.271970748901367,-2.4766,True,False,57.5
mOrange,30.0,40.0,20.0,10,1,12,10,39.30000000000001,37.799999999999955,38.57,30.96030616760254,-5.9334,False,False,57.5
mOrange,30.0,40.0,20.0,10,2,12,10,35.0,28.5,31.72,30.62600326538086,-3.2856,False,False,57.5
mOrange,30.0,40.0,20.0,10,3,12,9,54.89999999999998,29.200000000000045,42.09,28.63666534423828,-2.2264,True,False,57.5
mOrange,30.0,40.0,20.0,11,1,12,7,36.5,31.299999999999955,33.91,28.160938262939453,-1.1938,True,False,57.5
mOrange,30.0,40.0,20.0,11,2,12,7,42.80000000000001,13.799999999999955,28.3,27.228242874145508,-0.3186,True,False,57.5
mOrange,30.0,40.0,20.0,11,3,12,7,47.10000000000002,12.700000000000045,29.88,27.452552795410156,0.3698,True,True,57.5
EBFP,30.0,50.0,10.0,0,1,12,12,0.10000000000002274,0.30000000000001137,0.19,34.233821868896484,-4.793,False,False,87.5
EBFP,30.0,50.0,10.0,0,2,12,11,1.0,0.6000000000000227,0.77,37.04384994506836,-3.8509,False,False,87.5
EBFP,30.0,50.0,10.0,0,3,12,9,0.5,0.6000000000000227,0.58,30.315853118896484,-4.229,False,False,87.5
EBFP,30.0,50.0,10.0,1,1,12,12,41.10000000000002,30.80000000000001,35.98,27.863277435302734,0.5518,True,True,87.5
EBFP,30.0,50.0,10.0,1,2,12,12,38.39999999999998,26.19999999999999,32.27,26.031944274902344,4.2102,True,True,87.5
EBFP,30.0,50.0,10.0,1,3,12,14,10.699999999999989,5.5,8.11,34.527896881103516,-4.538,False,False,87.5
EBFP,30.0,50.0,10.0,2,1,12,10,39.0,32.19999999999999,35.6,29.458255767822266,-0.5837,True,False,87.5
EBFP,30.0,50.0,10.0,2,2,12,13,37.80000000000001,29.600000000000023,33.7,31.028806686401367,1.9534,False,True,87.5
EBFP,30.0,50.0,10.0,2,3,12,12,31.30000000000001,23.100000000000023,27.2,28.53302001953125,0.2499,True,True,87.5
EBFP,30.0,50.0,10.0,3,1,12,13,33.39999999999998,22.69999999999999,28.06,32.68229293823242,-5.121,False,False,87.5
EBFP,30.0,50.0,10.0,3,2,12,14,33.10000000000002,23.0,28.08,34.83988571166992,-2.783,False,False,87.5
EBFP,30.0,50.0,10.0,3,3,12,17,17.100000000000023,15.100000000000023,16.11,35.869728088378906,-4.4216,False,False,87.5
EBFP,30.0,50.0,10.0,4,1,12,9,35.0,29.399999999999977,32.2,23.61933708190918,2.4652,True,True,87.5
EBFP,30.0,50.0,10.0,4,2,12,9,27.80000000000001,27.19999999999999,27.47,25.826242446899414,0.8294,True,True,87.5
EBFP,30.0,50.0,10.0,4,3,12,13,2.1999999999999886,0.6999999999999886,1.45,34.899478912353516,-5.291,False,False,87.5
EBFP,30.0,50.0,10.0,5,1,12,16,31.600000000000023,24.80000000000001,28.19,32.20178985595703,-3.9734,False,False,87.5
EBFP,30.0,50.0,10.0,5,2,12,16,11.100000000000023,5.800000000000011,8.46,33.01262664794922,-4.0606,False,False,87.5
EBFP,30.0,50.0,10.0,5,3,12,16,6.899999999999977,5.5,6.22,34.58903503417969,-4.088,False,False,87.5
EBFP,30.0,50.0,10.0,6,1,12,16,19.80000000000001,16.399999999999977,18.11,30.848955154418945,-7.2738,False,False,87.5
EBFP,30.0,50.0,10.0,6,2,12,15,40.19999999999999,27.899999999999977,34.06,30.670270919799805,0.7046,False,True,87.5
EBFP,30.0,50.0,10.0,6,3,12,14,0.8000000000000114,1.0,0.92,33.42121505737305,-7.6481,False,False,87.5
EBFP,30.0,50.0,10.0,7,1,12,14,30.5,21.30000000000001,25.91,34.860862731933594,-6.0253,False,False,87.5
EBFP,30.0,50.0,10.0,7,2,12,14,27.0,23.899999999999977,25.48,37.27825164794922,-3.8556,False,False,87.5
EBFP,30.0,50.0,10.0,7,3,12,14,21.69999999999999,17.19999999999999,19.45,32.5577507019043,-3.442,False,False,87.5
EBFP,30.0,50.0,10.0,8,1,12,12,23.30000000000001,26.600000000000023,24.95,35.88637161254883,-0.2709,False,False,87.5
EBFP,30.0,50.0,10.0,8,2,12,9,35.19999999999999,27.69999999999999,31.46,29.744626998901367,1.8644,True,True,87.5
EBFP,30.0,50.0,10.0,8,3,12,14,0.6999999999999886,2.0,1.35,36.0963134765625,-5.0854,False,False,87.5
EBFP,30.0,50.0,10.0,9,1,12,11,36.5,22.19999999999999,29.37,27.19063949584961,-0.7471,True,False,87.5
EBFP,30.0,50.0,10.0,9,2,12,10,37.69999999999999,26.5,32.14,26.480417251586914,3.76,True,True,87.5
EBFP,30.0,50.0,10.0,9,3,12,13,0.8999999999999773,0.10000000000002274,0.5,27.95058250427246,-3.8923,True,False,87.5
EBFP,30.0,50.0,10.0,10,1,12,16,2.0,2.6000000000000227,2.28,37.029781341552734,-4.7311,False,False,87.5
EBFP,30.0,50.0,10.0,10,2,12,11,24.5,21.899999999999977,23.21,30.239595413208008,-4.5189,False,False,87.5
EBFP,30.0,50.0,10.0,10,3,12,10,35.39999999999998,30.100000000000023,32.77,33.17680740356445,2.4549,False,True,87.5
EBFP,30.0,50.0,10.0,11,1,12,11,31.100000000000023,26.69999999999999,28.91,27.22414207458496,-3.4458,True,False,87.5
EBFP,30.0,50.0,10.0,11,2,12,12,26.5,29.69999999999999,28.08,26.898757934570312,2.0824,True,True,87.5
EBFP,30.0,50.0,10.0,11,3,12,11,20.399999999999977,27.0,23.68,32.717254638671875,-0.4663,False,False,87.5
mOrange,30.0,50.0,10.0,0,1,12,8,45.30000000000001,43.799999999999955,44.55,22.49337387084961,-5.5601,True,False,57.5
mOrange,30.0,50.0,10.0,0,2,12,11,42.30000000000001,40.10000000000002,41.23,25.554628372192383,-4.2571,True,False,57.5
mOrange,30.0,50.0,10.0,0,3,12,9,40.30000000000001,36.39999999999998,38.35,28.005874633789062,-5.7196,True,False,57.5
mOrange,30.0,50.0,10.0,1,1,12,11,45.10000000000002,44.89999999999998,45.02,30.78563690185547,-4.4507,False,False,57.5
mOrange,30.0,50.0,10.0,1,2,12,16,33.89999999999998,37.39999999999998,35.63,33.687259674072266,-3.9263,False,False,57.5
mOrange,30.0,50.0,10.0,1,3,12,14,34.200000000000045,34.299999999999955,34.25,35.087364196777344,-3.902,False,False,57.5
mOrange,30.0,50.0,10.0,2,1,12,11,46.10000000000002,42.299999999999955,44.18,26.361330032348633,-3.8379,True,False,57.5
mOrange,30.0,50.0,10.0,2,2,12,11,44.80000000000001,15.5,30.13,27.0429744720459,-1.3982,True,False,57.5
mOrange,30.0,50.0,10.0,2,3,12,10,31.799999999999955,8.299999999999955,20.08,35.72043228149414,-0.7683,False,False,57.5
mOrange,30.0,50.0,10.0,3,1,12,10,45.39999999999998,43.89999999999998,44.66,29.444473266601562,-4.472,True,False,57.5
mOrange,30.0,50.0,10.0,3,2,12,12,34.799999999999955,33.299999999999955,34.06,31.47928810119629,-3.811,False,False,57.5
mOrange,30.0,50.0,10.0,3,3,12,13,68.89999999999998,42.5,55.7,26.713668823242188,-2.8028,True,False,57.5
mOrange,30.0,50.0,10.0,4,1,12,12,41.30000000000001,40.60000000000002,40.95,32.8268928527832,-2.9235,False,False,57.5
mOrange,30.0,50.0,10.0,4,2,12,10,47.5,45.39999999999998,46.48,29.953479766845703,-0.8213,True,False,57.5
mOrange,30.0,50.0,10.0,4,3,12,10,25.399999999999977,20.700000000000045,23.07,29.744003295898438,-0.262,True,False,57.5
mOrange,30.0,50.0,10.0,5,1,12,7,45.80000000000001,43.60000000000002,44.7,32.56890106201172,-4.6336,False,False,57.5
mOrange,30.0,50.0,10.0,5,2,12,11,42.80000000000001,41.10000000000002,41.99,37.9549446105957,-5.2232,False,False,57.5
mOrange,30.0,50.0,10.0,5,3,12,12,46.30000000000001,43.10000000000002,44.69,31.635902404785156,-4.4397,False,False,57.5
mOrange,30.0,50.0,10.0,6,1,12,13,39.30000000000001,39.10000000000002,39.22,41.95968246459961,-6.299,False,False,57.5
mOrange,30.0,50.0,10.0,6,2,12,11,40.0,41.10000000000002,40.53,37.12786102294922,-5.1123,False,False,57.5
mOrange,30.0,50.0,10.0,6,3,12,11,40.5,42.10000000000002,41.28,33.657310485839844,-3.7953,False,False,57.5
mOrange,30.0,50.0,10.0,7,1,12,9,41.89999999999998,40.39999999999998,41.14,30.18833351135254,-2.9754,True,False,57.5
mOrange,30.0,50.0,10.0,7,2,12,16,34.200000000000045,32.200000000000045,33.18,37.064414978027344,-6.812,False,False,57.5
mOrange,30.0,50.0,10.0,7,3,12,14,17.799999999999955,1.7999999999999545,9.83,35.00316619873047,-4.467,False,False,57.5
mOrange,30.0,50.0,10.0,8,1,12,12,38.80000000000001,36.299999999999955,37.55,33.484092712402344,-3.6077,False,False,57.5
mOrange,30.0,50.0,10.0,8,2,12,13,20.200000000000045,7.7000000000000455,13.96,35.183685302734375,-1.6693,False,False,57.5
mOrange,30.0,50.0,10.0,8,3,12,13,22.899999999999977,10.799999999999955,16.85,33.06568145751953,-1.3601,False,False,57.5
mOrange,30.0,50.0,10.0,9,1,12,9,41.10000000000002,40.299999999999955,40.72,31.64021873474121,-5.1221,False,False,57.5
mOrange,30.0,50.0,10.0,9,2,12,13,40.69999999999999,34.799999999999955,37.74,29.057653427124023,-2.401,True,False,57.5
mOrange,30.0,50.0,10.0,9,3,12,14,26.299999999999955,20.0,23.14,34.76901626586914,-3.3083,False,False,57.5
mOrange,30.0,50.0,10.0,10,1,12,12,40.19999999999999,37.89999999999998,39.08,27.63624382019043,-4.1144,True,False,57.5
mOrange,30.0,50.0,10.0,10,2,12,12,39.80000000000001,36.5,38.15,28.747337341308594,-3.4701,True,False,57.5
mOrange,30.0,50.0,10.0,10,3,12,9,41.39999999999998,39.0,40.18,24.312944412231445,-3.2604,True,False,57.5
mOrange,30.0,50.0,10.0,11,1,12,8,41.69999999999999,38.700000000000045,40.17,28.483482360839844,-0.7148,True,False,57.5
mOrange,30.0,50.0,10.0,11,2,12,9,21.700000000000045,10.299999999999955,15.98,31.70099639892578,-2.8412,False,False,57.5
mOrange,30.0,50.0,10.0,11,3,12,9,27.600000000000023,19.600000000000023,23.58,28.935565948486328,-0.4024,True,False,57.5
EBFP,30.0,50.0,15.0,0,1,12,11,1.6000000000000227,0.8000000000000114,1.18,34.797420501708984,-5.2392,False,False,87.5
EBFP,30.0,50.0,15.0,0,2,12,8,28.5,19.600000000000023,24.06,27.343143463134766,-4.5289,True,False,87.5
EBFP,30.0,50.0,15.0,0,3,12,8,32.80000000000001,21.0,26.92,28.887760162353516,-3.298,True,False,87.5
EBFP,30.0,50.0,15.0,1,1,12,11,44.60000000000002,31.19999999999999,37.91,27.282739639282227,1.4348,True,True,87.5
EBFP,30.0,50.0,15.0,1,2,12,10,40.69999999999999,28.69999999999999,34.69,24.375234603881836,3.0433,True,True,87.5
EBFP,30.0,50.0,15.0,1,3,12,11,32.10000000000002,29.399999999999977,30.76,25.279356002807617,2.8537,True,True,87.5
EBFP,30.0,50.0,15.0,2,1,12,9,37.39999999999998,34.80000000000001,36.08,25.007509231567383,-1.3208,True,False,87.5
EBFP,30.0,50.0,15.0,2,2,12,9,47.60000000000002,34.39999999999998,40.99,25.309423446655273,1.9807,True,True,87.5
EBFP,30.0,50.0,15.0,2,3,12,12,1.6000000000000227,2.8000000000000114,2.18,34.7452392578125,-3.6818,False,False,87.5
EBFP,30.0,50.0,15.0,3,1,12,13,9.899999999999977,6.399999999999977,8.19,30.202091217041016,-5.0394,True,False,87.5
EBFP,30.0,50.0,15.0,3,2,12,12,38.10000000000002,25.30000000000001,31.71,28.35621452331543,-2.7917,True,False,87.5
EBFP,30.0,50.0,15.0,3,3,12,14,28.600000000000023,19.80000000000001,24.18,33.73453140258789,-2.1603,False,False,87.5
EBFP,30.0,50.0,15.0,4,1,12,9,35.0,29.399999999999977,32.2,23.61933708190918,2.4652,True,True,87.5
EBFP,30.0,50.0,15.0,4,2,12,9,27.80000000000001,27.19999999999999,27.47,25.826242446899414,0.8294,True,True,87.5
EBFP,30.0,50.0,15.0,4,3,12,12,4.0,1.1000000000000227,2.57,34.16168212890625,-4.5694,False,False,87.5
EBFP,30.0,50.0,15.0,5,1,12,11,58.10000000000002,45.30000000000001,51.7,32.20083236694336,-5.1692,False,False,87.5
EBFP,30.0,50.0,15.0,5,2,12,12,35.10000000000002,33.80000000000001,34.45,28.680273056030273,-3.1407,True,False,87.5
EBFP,30.0,50.0,15.0,5,3,12,15,29.30000000000001,19.100000000000023,24.23,32.926063537597656,-3.283,False,False,87.5
EBFP,30.0,50.0,15.0,6,1,12,10,42.30000000000001,31.69999999999999,37.0,29.161998748779297,2.6428,True,True,87.5
EBFP,30.0,50.0,15.0,6,2,12,10,34.5,27.30000000000001,30.89,26.828054428100586,4.2657,True,True,87.5
EBFP,30.0,50.0,15.0,6,3,12,10,32.89999999999998,26.100000000000023,29.48,25.455854415893555,3.1394,True,True,87.5
EBFP,30.0,50.0,15.0,7,1,12,11,36.5,23.30000000000001,29.88,26.366430282592773,-3.1187,True,False,87.5
EBFP,30.0,50.0,15.0,7,2,12,12,1.1999999999999886,0.0,0.6,27.896860122680664,-3.9055,True,False,87.5
EBFP,30.0,50.0,15.0,7,3,12,12,51.80000000000001,34.0,42.92,26.059389114379883,-1.8462,True,False,87.5
EBFP,30.0,50.0,15.0,8,1,12,10,34.30000000000001,27.5,30.94,31.413490295410156,1.5154,False,True,87.5
EBFP,30.0,50.0,15.0,8,2,12,8,37.19999999999999,29.69999999999999,33.47,27.139286041259766,2.6027,True,True,87.5
EBFP,30.0,50.0,15.0,8,3,12,8,36.30000000000001,30.0,33.16,29.940078735351562,2.5128,True,True,87.5
EBFP,30.0,50.0,15.0,9,1,12,12,31.80000000000001,21.600000000000023,26.72,38.41200637817383,-3.0738,False,False,87.5
EBFP,30.0,50.0,15.0,9,2,12,12,3.5,0.8999999999999773,2.23,37.78752517700195,-4.8813,False,False,87.5
EBFP,30.0,50.0,15.0,9,3,12,11,1.8000000000000114,0.6000000000000227,1.2,33.957679748535156,-4.0874,False,False,87.5
EBFP,30.0,50.0,15.0,10,1,12,14,2.0,1.6999999999999886,1.89,32.38850021362305,-5.8557,False,False,87.5
EBFP,30.0,50.0,15.0,10,2,12,12,30.100000000000023,29.80000000000001,29.92,34.65971755981445,-1.0891,False,False,87.5
EBFP,30.0,50.0,15.0,10,3,12,13,11.399999999999977,31.0,21.19,36.41490936279297,-3.5503,False,False,87.5
EBFP,30.0,50.0,15.0,11,1,12,10,33.80000000000001,29.5,31.64,24.583341598510742,-3.4668,True,False,87.5
EBFP,30.0,50.0,15.0,11,2,12,12,32.69999999999999,29.399999999999977,31.06,30.415624618530273,1.805,False,True,87.5
EBFP,30.0,50.0,15.0,11,3,12,12,39.30000000000001,27.69999999999999,33.5,30.898588180541992,1.4574,False,True,87.5
mOrange,30.0,50.0,15.0,0,1,12,8,41.39999999999998,37.39999999999998,39.38,21.45914077758789,-4.6242,True,False,57.5
mOrange,30.0,50.0,15.0,0,2,12,9,31.899999999999977,11.700000000000045,21.84,35.52592086791992,-1.9093,False,False,57.5
mOrange,30.0,50.0,15.0,0,3,12,9,46.30000000000001,40.60000000000002,43.47,26.627553939819336,-0.6384,True,False,57.5
mOrange,30.0,50.0,15.0,1,1,12,11,45.10000000000002,44.89999999999998,45.02,30.78563690185547,-4.4507,False,False,57.5
mOrange,30.0,50.0,15.0,1,2,12,13,35.0,35.799999999999955,35.41,31.423030853271484,-7.3669,False,False,57.5
mOrange,30.0,50.0,15.0,1,3,12,12,33.5,26.100000000000023,29.82,31.916776657104492,-2.5432,False,False,57.5
mOrange,30.0,50.0,15.0,2,1,12,9,43.89999999999998,42.5,43.23,31.06228256225586,-4.4081,False,False,57.5
mOrange,30.0,50.0,15.0,2,2,12,10,42.5,39.89999999999998,41.21,27.118776321411133,-4.752,True,False,57.5
mOrange,30.0,50.0,15.0,2,3,12,9,42.19999999999999,40.60000000000002,41.39,24.9936580657959,-4.1199,True,False,57.5
mOrange,30.0,50.0,15.0,3,1,12,10,45.39999999999998,43.89999999999998,44.66,29.444473266601562,-4.472,True,False,57.5
mOrange,30.0,50.0,15.0,3,2,12,11,41.0,41.5,41.29,30.668590545654297,-4.8922,False,False,57.5
mOrange,30.0,50.0,15.0,3,3,12,12,29.799999999999955,25.399999999999977,27.61,30.080371856689453,-3.4134,True,False,57.5
mOrange,30.0,50.0,15.0,4,1,12,12,41.30000000000001,40.60000000000002,40.95,32.8268928527832,-2.9235,False,False,57.5
mOrange,30.0,50.0,15.0,4,2,12,10,47.5,45.39999999999998,46.48,29.953479766845703,-0.8213,True,False,57.5
mOrange,30.0,50.0,15.0,4,3,12,8,24.600000000000023,14.200000000000045,19.41,27.135814666748047,-1.1827,True,False,57.5
mOrange,30.0,50.0,15.0,5,1,12,7,45.80000000000001,43.60000000000002,44.7,32.56890106201172,-4.6336,False,False,57.5
mOrange,30.0,50.0,15.0,5,2,12,11,42.80000000000001,41.10000000000002,41.99,37.9549446105957,-5.2232,False,False,57.5
mOrange,30.0,50.0,15.0,5,3,12,9,45.19999999999999,44.700000000000045,44.96,34.62484359741211,-4.5236,False,False,57.5
mOrange,30.0,50.0,15.0,6,1,12,12,39.19999999999999,38.200000000000045,38.7,42.01393508911133,-6.0963,False,False,57.5
mOrange,30.0,50.0,15.0,6,2,12,11,40.0,41.10000000000002,40.53,37.12786102294922,-5.1123,False,False,57.5
mOrange,30.0,50.0,15.0,6,3,12,11,40.5,42.10000000000002,41.28,33.657310485839844,-3.7953,False,False,57.5
mOrange,30.0,50.0,15.0,7,1,12,8,39.69999999999999,38.89999999999998,39.29,27.56073760986328,-3.0621,True,False,57.5
mOrange,30.0,50.0,15.0,7,2,12,10,22.899999999999977,12.0,17.41,32.24484634399414,-3.4852,False,False,57.5
mOrange,30.0,50.0,15.0,7,3,12,6,44.39999999999998,15.399999999999977,29.9,25.975353240966797,-0.4041,True,False,57.5
mOrange,30.0,50.0,15.0,8,1,12,12,39.80000000000001,38.299999999999955,39.06,30.821805953979492,-3.0332,False,False,57.5
mOrange,30.0,50.0,15.0,8,2,12,10,29.700000000000045,18.299999999999955,24.0,30.596214294433594,-3.1534,False,False,57.5
mOrange,30.0,50.0,15.0,8,3,12,8,36.60000000000002,26.200000000000045,31.43,31.110820770263672,-0.5796,False,False,57.5
mOrange,30.0,50.0,15.0,9,1,12,8,45.10000000000002,43.39999999999998,44.24,24.128755569458008,-4.4335,True,False,57.5
mOrange,30.0,50.0,15.0,9,2,12,10,27.299999999999955,13.700000000000045,20.52,26.360763549804688,-3.8426,True,False,57.5
mOrange,30.0,50.0,15.0,9,3,12,9,40.5,29.100000000000023,34.83,27.637149810791016,1.1705,True,True,57.5
mOrange,30.0,50.0,15.0,10,1,12,12,40.19999999999999,37.89999999999998,39.08,27.63624382019043,-4.1144,True,False,57.5
mOrange,30.0,50.0,15.0,10,2,12,10,40.30000000000001,36.60000000000002,38.41,26.781423568725586,-3.8529,True,False,57.5
mOrange,30.0,50.0,15.0,10,3,12,10,41.39999999999998,39.10000000000002,40.25,26.758228302001953,-3.307,True,False,57.5
mOrange,30.0,50.0,15.0,11,1,12,7,36.5,31.299999999999955,33.91,28.160938262939453,-1.1938,True,False,57.5
mOrange,30.0,50.0,15.0,11,2,12,7,42.80000000000001,13.799999999999955,28.3,27.228242874145508,-0.3186,True,False,57.5
mOrange,30.0,50.0,15.0,11,3,12,7,47.10000000000002,12.700000000000045,29.88,27.452552795410156,0.3698,True,True,57.5
EBFP,30.0,50.0,20.0,0,1,12,11,1.6000000000000227,0.8000000000000114,1.18,34.797420501708984,-5.2392,False,False,87.5
EBFP,30.0,50.0,20.0,0,2,12,8,28.5,19.600000000000023,24.06,27.343143463134766,-4.5289,True,False,87.5
EBFP,30.0,50.0,20.0,0,3,12,7,37.60000000000002,24.5,31.05,26.977815628051758,-4.3408,True,False,87.5
EBFP,30.0,50.0,20.0,1,1,12,11,44.60000000000002,31.19999999999999,37.91,27.282739639282227,1.4348,True,True,87.5
EBFP,30.0,50.0,20.0,1,2,12,10,40.69999999999999,28.69999999999999,34.69,24.375234603881836,3.0433,True,True,87.5
EBFP,30.0,50.0,20.0,1,3,12,11,32.10000000000002,29.399999999999977,30.76,25.279356002807617,2.8537,True,True,87.5
EBFP,30.0,50.0,20.0,2,1,12,8,39.39999999999998,31.19999999999999,35.27,25.915931701660156,-0.209,True,False,87.5
EBFP,30.0,50.0,20.0,2,2,12,9,40.80000000000001,29.100000000000023,34.93,29.073101043701172,-2.2472,True,False,87.5
EBFP,30.0,50.0,20.0,2,3,12,10,33.60000000000002,31.69999999999999,32.65,32.46328353881836,-2.2692,False,False,87.5
EBFP,30.0,50.0,20.0,3,1,12,12,6.199999999999989,4.600000000000023,5.43,29.548742294311523,-6.3375,True,False,87.5
EBFP,30.0,50.0,20.0,3,2,12,10,45.10000000000002,32.80000000000001,38.96,25.246915817260742,0.3669,True,True,87.5
EBFP,30.0,50.0,20.0,3,3,12,8,39.39999999999998,29.600000000000023,34.52,26.64550018310547,2.0045,True,True,87.5
EBFP,30.0,50.0,20.0,4,1,12,9,35.89999999999998,28.5,32.18,23.8619441986084,-0.3439,True,False,87.5
EBFP,30.0,50.0,20.0,4,2,12,9,34.60000000000002,27.5,31.05,25.661561965942383,0.9795,True,True,87.5
EBFP,30.0,50.0,20.0,4,3,12,11,1.6000000000000227,2.3000000000000114,1.95,25.447574615478516,-4.1975,True,False,87.5
EBFP,30.0,50.0,20.0,5,1,12,10,55.80000000000001,42.39999999999998,49.1,35.421661376953125,-4.3665,False,False,87.5
EBFP,30.0,50.0,20.0,5,2,12,12,16.69999999999999,14.300000000000011,15.51,29.445640563964844,-0.785,True,False,87.5
EBFP,30.0,50.0,20.0,5,3,12,9,3.8000000000000114,6.100000000000023,4.98,30.682031631469727,2.909,False,True,87.5
EBFP,30.0,50.0,20.0,6,1,12,9,36.30000000000001,29.0,32.63,25.651216506958008,1.1811,True,True,87.5
EBFP,30.0,50.0,20.0,6,2,12,9,32.0,28.69999999999999,30.34,28.835834503173828,0.8953,True,True,87.5
EBFP,30.0,50.0,20.0,6,3,12,10,28.600000000000023,25.30000000000001,26.93,32.41851043701172,0.1659,False,True,87.5
EBFP,30.0,50.0,20.0,7,1,12,8,38.5,24.600000000000023,31.55,22.13833999633789,-4.351,True,False,87.5
EBFP,30.0,50.0,20.0,7,2,12,10,33.0,31.69999999999999,32.35,26.635236740112305,-2.6074,True,False,87.5
EBFP,30.0,50.0,20.0,7,3,12,9,28.0,27.100000000000023,27.59,26.53843879699707,1.9692,True,True,87.5
